% $Id$
% G_E proton data: space-like
# Type=1
%-1.9469	0.0722	0.0126	0.0126
%-1.7522	0.0685	0.0101	0.0101
%-1.7522	0.0712	0.0064	0.0064
%-1.7500	0.0713	0.0064	0.0064
%-1.5575	0.0863	0.0085	0.0085
%-1.3628	0.1113	0.0084	0.0084
%-1.3500	0.1140	0.0053	0.0053
%-1.1681	0.1310	0.0092	0.0092
%-1.1681	0.1307	0.0047	0.0047
%-1.1000	0.1407	0.0050	0.0050
%-0.9734	0.1761	0.0083	0.0083
%-0.9400	0.1957	0.0077	0.0077
%-0.7800	0.2170	0.0065	0.0065
%-0.7788	0.2183	0.0082	0.0082
%-0.7788	0.2174	0.0065	0.0065
%-0.7200	0.2700	0.0172	0.0172
%-0.6500	0.2650	0.0115	0.0115
%-0.5841	0.2935	0.0083	0.0083
%-0.5841	0.2926	0.0041	0.0041
%-0.5800	0.2944	0.0042	0.0042
-0.7200	0.6899	0.0101	0.0101
-0.7009	0.6982	0.0140	0.0140
-0.6700	0.7140	0.0221	0.0221
-0.6619	0.7736	0.0223	0.0223
-0.6500	0.7668	0.0085	0.0085
-0.6230	0.7876	0.0168	0.0168
-0.6000	0.8114	0.0165	0.0165
-0.5841	0.8295	0.0419	0.0419
-0.5841	0.8295	0.0181	0.0181
%d-0.5841	0.8427	0.0051	0.0051
-0.5841	0.8430	0.0067	0.0067
-0.5800	0.8479	0.0053	0.0053
-0.5451	0.8825	0.0223	0.0223
%-0.5300	1.3465	0.0097	0.0097
-0.5062	0.9133	0.0419	0.0419
-0.4673	0.9915	0.0195	0.0195
%d-0.4500	1.0262	0.0097	0.0097
-0.4500	1.0159	0.0215	0.0215
-0.4283	1.0585	0.0251	0.0251
-0.3933	1.1300	0.0147	0.0147
%d-0.3900	1.1323	0.0097	0.0097
-0.3894	1.1171	0.0195	0.0195
-0.3894	1.1412	0.0325	0.0325
%d-0.3894	1.1336	0.0102	0.0102
-0.3504	1.2205	0.0307	0.0307
-0.3300	1.2716	0.0083	0.0083
-0.3115	1.3015	0.0251	0.0251
-0.3111	1.3500	0.0284	0.0284
-0.3000	1.3070	0.0284	0.0284
-0.2920	1.3182	0.0307	0.0307
-0.2730	1.5100	0.0513	0.0513
-0.2726	1.3685	0.0279	0.0279
-0.2726	1.4080	0.0155	0.0155
-0.2700	1.4149	0.0159	0.0159
-0.2336	1.4886	0.0391	0.0391
-0.1951	1.7300	0.0796	0.0796
-0.1947	1.7260	0.0586	0.0586
-0.1900	1.6914	0.0124	0.0124
-0.1791	1.7064	0.0279	0.0279
-0.1558	1.7399	0.0503	0.0503
-0.1500	1.8122	0.0435	0.0435
-0.1460	1.9000	0.0133	0.0133
-0.1300	1.9391	0.0206	0.0206
%t-0.1199	2.0400	0.0122	0.0122
-0.1160	2.0349	0.0160	0.0160
-0.0779	2.2500	0.0248	0.0248
-0.0778	2.2327	0.0338	0.0338
-0.0693	2.2900	0.0458	0.0458
-0.0600	2.3700	0.0190	0.0190
-0.0561	2.4300	0.0292	0.0292
-0.0479	2.4300	0.0194	0.0194
-0.0440	2.4400	0.1391	0.1391
-0.0389	2.5200	0.0277	0.0277
-0.0389	2.5092	0.0379	0.0379
-0.0319	2.6600	0.0878	0.0878
-0.0280	2.5900	0.1010	0.1010
-0.0230	2.5300	0.0455	0.0455
-0.0171	2.6800	0.0616	0.0616
% G_M proton data: time-like
# Type=4
3.5200	0.5300	0.0400	0.0600
3.5210	0.5100	0.0600	0.0600
3.5269	0.5740	0.0710	0.0810
3.5438	0.4950	0.0470	0.0520
3.5500	0.3900	0.0500	0.0500
3.5627	0.3900	0.0450	0.0500
3.5664	0.4530	0.0230	0.0250
3.5700	0.3400	0.0400	0.0400
3.5816	0.4190	0.0410	0.0450
3.6000	0.3100	0.0300	0.0300
3.6005	0.3980	0.0400	0.0440
3.6100	0.4200	0.1400	0.0800
3.6100	0.4100	0.1100	0.0900
3.6195	0.3990	0.0410	0.0460
3.6386	0.3260	0.0400	0.0460
3.6577	0.3970	0.0360	0.0400
3.6577	0.3540	0.0170	0.0170
3.6864	0.3210	0.0240	0.0260
%t3.6900	0.2810	0.0140	0.0140
3.6900	0.3600	0.0500	0.0500
3.7297	0.3130	0.0200	0.0220
3.7539	0.3050	0.0150	0.0150
%t3.7600	0.2550	0.0130	0.0130
3.7636	0.3937	0.0597	0.0597
3.7782	0.2980	0.0200	0.0210
3.8269	0.2700	0.0210	0.0220
%t3.8300	0.2490	0.0100	0.0100
3.8514	0.2760	0.0140	0.0150
3.8760	0.2800	0.0190	0.0200
3.8987	0.2490	0.0803	0.0803
3.9400	0.2460	0.0110	0.0110
3.9502	0.2660	0.0140	0.0150
4.0000	0.2600	0.0300	0.0300
4.0000	0.2400	0.0300	0.0300
4.0000	0.1750	0.0673	0.0553
4.0502	0.2730	0.0130	0.0140
4.1250	0.2646	0.0340	0.0340
4.1250	0.2074	0.0362	0.0362
4.1514	0.2500	0.0130	0.0140
4.1800	0.2370	0.0090	0.0090
4.2000	0.2200	0.0200	0.0200
4.2539	0.2540	0.0130	0.0140
4.3577	0.2390	0.0130	0.0130
4.4000	0.1900	0.0200	0.0200
4.4100	0.3600	0.0500	0.0500
4.4200	0.2200	0.0200	0.0200
%t4.4627	0.2500	0.0120	0.0130
%t4.5689	0.2370	0.0120	0.0130
4.6000	0.1700	0.0200	0.0200
4.6764	0.2070	0.0120	0.0130
4.7852	0.1910	0.0120	0.0130
4.8000	0.1900	0.0200	0.0200
4.8400	0.1790	0.0177	0.0177
4.8952	0.1830	0.0120	0.0130
5.0000	0.1400	0.0400	0.0400
5.0064	0.1740	0.0110	0.0130
5.1189	0.1370	0.0120	0.0130
5.2327	0.1370	0.0120	0.0130
5.4056	0.1050	0.0090	0.0100
5.6406	0.1030	0.0080	0.0090
5.6930	0.0835	0.0175	0.0131
5.7600	0.0720	0.0410	0.0231
%t5.8806	0.1100	0.0070	0.0080
5.9500	0.1500	0.0300	0.0300
6.1256	0.0830	0.0080	0.0080
6.2500	0.1310	0.0372	0.0293
%t6.3756	0.0920	0.0070	0.0080
6.6306	0.0720	0.0070	0.0080
6.7600	0.0540	0.0063	0.0063
6.8906	0.0650	0.0080	0.0090
7.1556	0.0590	0.0080	0.0090
7.2900	0.0700	0.0391	0.0222
7.4256	0.0540	0.0080	0.0100
7.7006	0.0600	0.0080	0.0100
7.8400	0.0630	0.0361	0.0202
7.9806	0.0540	0.0080	0.0090
8.2656	0.0520	0.0080	0.0100
%t8.5556	0.0520	0.0080	0.0090
%t8.8400	0.0417	0.0033	0.0029
8.8506	0.0350	0.0100	0.0140
8.9000	0.0390	0.0070	0.0050
9.0000	0.0280	0.0100	0.0061
9.4249	0.0270	0.0061	0.0041
9.6100	0.0210	0.0090	0.0210
10.7800	0.0240	0.0080	0.0096
10.8900	0.0170	0.0080	0.0170
%t11.6300	0.0194	0.0023	0.0019
12.2500	0.0160	0.0050	0.0090
12.4000	0.0140	0.0030	0.0020
%t12.4300	0.0158	0.0016	0.0016
%t12.4300	0.0163	0.0019	0.0015
13.0000	0.0150	0.0060	0.0040
13.1100	0.0124	0.0020	0.0019
%t13.4762	0.0140	0.0022	0.0022
13.6900	0.0190	0.0050	0.0080
14.3600	0.0151	0.0101	0.0060
15.2100	0.0150	0.0050	0.0090
17.0156	0.0110	0.0050	0.0100
%19.1406	0.0050	0.0080	0.0050
% G_E neutron data: space-like
# Type=5
%-1.7522	0.0412	0.0291	0.0291
%-1.1681	0.0721	0.0194	0.0194
-1.0000	0.0454	0.0065	0.0065
-0.7900	0.0468	0.0093	0.0091
%-0.7788	0.1456	0.0158	0.0158
-0.6700	0.0468	0.0069	0.0069
-0.5900	0.0477	0.0073	0.0070
-0.5000	0.0526	0.0042	0.0042
-0.4950	0.0463	0.0070	0.0070
-0.4000	0.0520	0.0047	0.0047
%t-0.3850	0.0334	0.0043	0.0043
-0.3400	0.0611	0.0098	0.0088
-0.3000	0.0552	0.0064	0.0062
%-0.2726	0.1149	0.0392	0.0392
-0.2550	0.0660	0.0371	0.0371
-0.2100	0.0660	0.0043	0.0043
-0.1500	0.0481	0.0084	0.0084
% G_E neutron data: time-like
# Type=6
3.6400	0.4500	0.1600	0.1600
%d3.6900	0.3900	0.0800	0.0800
%d4.0000	0.2900	0.0500	0.0500
% G_M neutron data: space-like
# Type=7
%d-10.000	-0.0053	0.0013	0.0013
%d-8.0000	-0.0090	0.0015	0.0015
%d-6.0000	-0.0195	0.0010	0.0010
%d-4.0000	-0.0410	0.0020	0.0020
%d-4.0000	-0.0401	0.0035	0.0035
%d-3.2500	-0.0595	0.0037	0.0037
%d-2.5000	-0.0920	0.0040	0.0040
%d-2.5000	-0.0949	0.0042	0.0042
-1.7522	-0.1589	0.0120	0.0120
-1.7500	-0.1676	0.0083	0.0083
-1.1681	-0.2606	0.0119	0.0119
-0.8940	-0.3981	0.0064	0.0064
%d-0.7840	-0.4506	0.0052	0.0052
%d-0.7788	-0.3420	0.0252	0.0252
%d-0.6520	-0.5391	0.0062	0.0062
%d-0.6050	-0.6160	0.0197	0.0197
-0.6000	-0.5585	0.0162	0.0162
-0.5841	-0.5407	0.0334	0.0334
%d-0.5040	-0.6753	0.0079	0.0079
-0.5000	-0.6382	0.0179	0.0179
%d-0.4170	-0.8620	0.0282	0.0282
-0.4000	-0.7587	0.0243	0.0243
-0.3894	-0.7885	0.0214	0.0214
-0.3590	-0.8346	0.0118	0.0118
-0.3000	-0.9054	0.0525	0.0525
-0.2726	-0.8726	0.0573	0.0573
-0.2550	-1.0646	0.0402	0.0402
%d-0.2550	-1.1140	0.0244	0.0244
-0.2350	-1.0388	0.0097	0.0097
-0.1930	-1.1248	0.0315	0.0315
-0.1760	-1.2764	0.0388	0.0388
-0.1250	-1.3375	0.0180	0.0180
-0.1250	-1.4110	0.0326	0.0326
-0.1112	-1.3685	0.0229	0.0229
%d-0.1090	-1.6332	0.0519	0.0519
-0.1000	-1.3936	0.0390	0.0390
-0.0710	-1.5652	0.0206	0.0206
% G_M neutron data: time-like
# Type=8
3.6400	0.4500	0.1600	0.1600
3.6900	0.3900	0.0800	0.0800
4.0000	0.2900	0.0500	0.0500
%d4.4100	0.3400	0.0500	0.0500
5.9500	0.2600	0.0600	0.0600
% Proton ratios mu_p*G_E^p/G_M^p
# Type=9
%-8.4900	0.1380	0.1841	0.1841
-6.7000	0.3270	0.1073	0.1073
-5.6000	0.3060	0.0870	0.0870
-5.5400	0.2730	0.0914	0.0914
-5.1700	0.4430	0.0684	0.0684
-4.8000	0.4630	0.0540	0.0540
-4.7500	0.3820	0.0541	0.0541
-4.0000	0.5190	0.0550	0.0550
-3.9700	0.4820	0.0526	0.0526
-3.5000	0.5710	0.0723	0.0723
-3.4700	0.6060	0.0443	0.0443
-2.9700	0.6150	0.0358	0.0358
-2.5000	0.6923	0.0058	0.0058
-2.4700	0.7030	0.0402	0.0402
-2.1300	0.7470	0.0467	0.0467
-1.8800	0.7770	0.0408	0.0408
-1.7700	0.7890	0.0424	0.0424
-1.6100	0.8650	0.0531	0.0531
-1.4800	0.7980	0.0389	0.0389
-1.3000	0.8580	0.0206	0.0206
-1.1800	0.8830	0.0222	0.0222
-1.1300	0.8780	0.0659	0.0659
-1.0000	0.8790	0.0256	0.0256
-0.8000	0.9010	0.0122	0.0122
%d-0.7900	0.9510	0.0156	0.0156
-0.6950	0.9122	0.0116	0.0116
-0.5990	0.9084	0.0117	0.0117
-0.5910	0.9610	0.0260	0.0260
-0.5470	0.9274	0.0090	0.0090
-0.5000	1.0200	0.0539	0.0539
-0.5000	1.0700	0.0632	0.0632
-0.5000	0.9930	0.0206	0.0206
-0.4940	0.9286	0.0093	0.0093
-0.4900	0.9790	0.0171	0.0171
-0.4740	0.9225	0.0204	0.0204
-0.4490	0.9314	0.0094	0.0094
-0.4410	0.9360	0.0511	0.0511
-0.4300	0.9940	0.0344	0.0344
-0.4190	0.9800	0.0184	0.0184
-0.4020	0.9318	0.0101	0.0101
-0.4010	1.0110	0.0527	0.0527
-0.4000	0.9172	0.0151	0.0151
-0.3800	0.9500	0.0539	0.0539
-0.3800	1.0000	0.1020	0.1020
-0.3730	0.9990	0.0539	0.0539
-0.3460	0.9318	0.0146	0.0146
-0.3460	0.9433	0.0128	0.0128
-0.3450	0.9730	0.0172	0.0172
-0.3080	0.9320	0.0171	0.0171
-0.2980	0.9272	0.0134	0.0134
-0.2820	0.9730	0.0163	0.0163
-0.2650	0.9833	0.0370	0.0370
-0.2510	0.9882	0.0440	0.0440
-0.2350	0.9433	0.0438	0.0438
-0.2320	0.9990	0.0170	0.0170
-0.2150	0.8250	0.0509	0.0509
-0.1910	1.0060	0.0184	0.0184
-0.1620	1.0190	0.0198	0.0198
% Neutron ratios mu_n*G_E^n/G_M^n
# Type=10
-3.4100	0.4960	0.0813	0.0813
-2.4800	0.4120	0.0600	0.0600
-1.7200	0.2730	0.0361	0.0361
-1.4500	0.3616	0.0353	0.0353
-1.1320	0.2506	0.0218	0.0218
-0.4470	0.1444	0.0175	0.0175
% G_E proton data Mainz
# Type=2
-0.0152	0.9433	0.0071	0.0071
-0.0162	0.9430	0.0042	0.0042
-0.0172	0.9346	0.0045	0.0045
-0.0182	0.9434	0.0037	0.0037
-0.0192	0.9328	0.0053	0.0053
-0.0202	0.9354	0.0041	0.0041
-0.0213	0.9375	0.0046	0.0046
-0.0236	0.9349	0.0039	0.0039
-0.0255	0.9250	0.0029	0.0029
-0.0272	0.9170	0.0027	0.0027
-0.0304	0.9119	0.0030	0.0030
-0.0322	0.9053	0.0026	0.0026
-0.0340	0.9021	0.0017	0.0017
-0.0357	0.8921	0.0021	0.0021
-0.0376	0.8921	0.0024	0.0024
-0.0394	0.8888	0.0016	0.0016
-0.0413	0.8800	0.0014	0.0014
-0.0433	0.8767	0.0010	0.0010
-0.0473	0.8657	0.0010	0.0010
-0.0494	0.8622	0.0012	0.0012
-0.0515	0.8579	0.0013	0.0013
-0.0537	0.8534	0.0009	0.0009
-0.0557	0.8474	0.0013	0.0013
-0.0580	0.8419	0.0009	0.0009
-0.0602	0.8364	0.0012	0.0012
-0.0625	0.8326	0.0008	0.0008
-0.0648	0.8274	0.0007	0.0007
-0.0672	0.8213	0.0010	0.0010
-0.0695	0.8162	0.0008	0.0008
-0.0711	0.8115	0.0007	0.0007
%d-0.0742	0.8033	0.0007	0.0007
%d-0.0773	0.7968	0.0007	0.0007
%d-0.0805	0.7909	0.0005	0.0005
-0.0837	0.7858	0.0005	0.0005
-0.0867	0.7794	0.0038	0.0038
-0.0908	0.7707	0.0024	0.0024
-0.0949	0.7625	0.0031	0.0031
-0.1033	0.7427	0.0029	0.0029
-0.1076	0.7379	0.0026	0.0026
-0.1120	0.7272	0.0011	0.0011
-0.1163	0.7212	0.0017	0.0017
-0.1255	0.7055	0.0016	0.0016
-0.1300	0.6990	0.0013	0.0013
-0.1348	0.6923	0.0012	0.0012
-0.1395	0.6857	0.0015	0.0015
-0.1441	0.6779	0.0012	0.0012
-0.1490	0.6676	0.0009	0.0009
-0.1538	0.6642	0.0016	0.0016
-0.1588	0.6551	0.0012	0.0012
-0.1637	0.6483	0.0013	0.0013
-0.1687	0.6362	0.0013	0.0013
-0.1739	0.6305	0.0009	0.0009
-0.1789	0.6247	0.0011	0.0011
-0.1840	0.6154	0.0010	0.0010
-0.1893	0.6111	0.0018	0.0018
-0.1943	0.6029	0.0014	0.0014
-0.1997	0.5931	0.0008	0.0008
-0.2051	0.5831	0.0009	0.0009
-0.2103	0.5785	0.0010	0.0010
-0.2156	0.5730	0.0008	0.0008
-0.2210	0.5687	0.0021	0.0021
-0.2318	0.5575	0.0021	0.0021
-0.2427	0.5370	0.0019	0.0019
-0.2481	0.5355	0.0022	0.0022
-0.2592	0.5257	0.0023	0.0023
-0.2758	0.5067	0.0022	0.0022
-0.2814	0.4998	0.0026	0.0026
-0.3069	0.4723	0.0012	0.0012
-0.3354	0.4447	0.0012	0.0012
-0.3638	0.4192	0.0010	0.0010
-0.3916	0.4031	0.0019	0.0019
-0.4201	0.3824	0.0020	0.0020
-0.4471	0.3609	0.0027	0.0027
-0.4748	0.3448	0.0026	0.0026
-0.5011	0.3301	0.0018	0.0018
-0.5274	0.3105	0.0021	0.0021
-0.5524	0.2972	0.0021	0.0021
% G_M proton data Mainz
# Type=4
%-0.0152	3.2859	0.3955	0.3955
%-0.0162	3.1148	0.2332	0.2332
%-0.0172	3.2880	0.2134	0.2134
%-0.0182	2.6790	0.2057	0.2057
%-0.0192	3.1029	0.2263	0.2263
%-0.0202	2.7368	0.1861	0.1861
%-0.0213	2.4972	0.2096	0.2096
%-0.0236	2.3928	0.1712	0.1712
%-0.0255	2.4870	0.1138	0.1138
%-0.0272	2.6058	0.0894	0.0894
%-0.0304	2.4760	0.0973	0.0973
%-0.0322	2.5483	0.0768	0.0768
%-0.0340	2.4843	0.0480	0.0480
%-0.0357	2.6470	0.0460	0.0460
%-0.0376	2.5045	0.0477	0.0477
%-0.0394	2.4698	0.0386	0.0386
%-0.0413	2.5439	0.0259	0.0259
%-0.0433	2.4878	0.0201	0.0201
%-0.0473	2.4788	0.0164	0.0164
%-0.0494	2.4500	0.0174	0.0174
%-0.0515	2.4175	0.0135	0.0135
%-0.0537	2.4014	0.0111	0.0111
%-0.0557	2.3997	0.0123	0.0123
%-0.0580	2.3938	0.0121	0.0121
%-0.0602	2.3790	0.0088	0.0088
%-0.0625	2.3574	0.0076	0.0076
%%d-0.0648	2.3404	0.0051	0.0051
%-0.0672	2.3275	0.0082	0.0082
%-0.0695	2.3157	0.0077	0.0077
%%d-0.0711	2.3072	0.0055	0.0055
%%d-0.0742	2.3028	0.0058	0.0058
%%d-0.0773	2.2861	0.0040	0.0040
%%d-0.0805	2.2611	0.0031	0.0031
%%d-0.0837	2.2327	0.0039	0.0039
%-0.0867	2.2087	0.0416	0.0416
%-0.0908	2.1924	0.0257	0.0257
%-0.0949	2.1873	0.0319	0.0319
%-0.1033	2.1669	0.0260	0.0260
%-0.1076	2.1125	0.0213	0.0213
%%d-0.1120	2.1069	0.0087	0.0087
%-0.1163	2.0652	0.0100	0.0100
%-0.1255	2.0243	0.0110	0.0110
%-0.1300	1.9862	0.0071	0.0071
%-0.1348	1.9522	0.0062	0.0062
%-0.1395	1.9296	0.0065	0.0065
%-0.1441	1.9096	0.0059	0.0059
%-0.1490	1.8941	0.0034	0.0034
%-0.1538	1.8522	0.0081	0.0081
%-0.1588	1.8419	0.0070	0.0070
%-0.1637	1.8164	0.0053	0.0053
%-0.1687	1.8162	0.0064	0.0064
%-0.1739	1.7866	0.0028	0.0028
%-0.1789	1.7642	0.0043	0.0043
%-0.1840	1.7447	0.0036	0.0036
%-0.1893	1.7222	0.0031	0.0031
%-0.1943	1.7027	0.0035	0.0035
%-0.1997	1.6891	0.0023	0.0023
%-0.2051	1.6746	0.0030	0.0030
%-0.2103	1.6523	0.0028	0.0028
%-0.2156	1.6293	0.0026	0.0026
%-0.2210	1.6015	0.0068	0.0068
%-0.2318	1.5609	0.0067	0.0067
%-0.2427	1.5429	0.0056	0.0056
%-0.2481	1.5166	0.0059	0.0059
%-0.2592	1.4813	0.0054	0.0054
%-0.2758	1.4351	0.0040	0.0040
%-0.2814	1.4222	0.0063	0.0063
%-0.3069	1.3619	0.0024	0.0024
%-0.3354	1.2929	0.0020	0.0020
%-0.3638	1.2310	0.0015	0.0015
%-0.3916	1.1633	0.0029	0.0029
%-0.4201	1.1105	0.0027	0.0027
%-0.4471	1.0697	0.0034	0.0034
%-0.4748	1.0214	0.0029	0.0029
%-0.5011	0.9789	0.0017	0.0017
%-0.5274	0.9428	0.0018	0.0018
%%d-0.5524	0.9108	0.0016	0.0016
%% Notes:
% d: docasne vyradenie
% t: trvale vyradenie
% proton G_E limit as G_E Mainz data
% proton G_M Mainz not counted
% EOF
