% $Id: dataNeutronMagnetic.dat 101 2012-03-13 12:17:06Z bartos $
% G_M neutron data: space-like
# Type=7
-10.000	-0.0053	0.0013	0.0013
-8.0000	-0.0090	0.0015	0.0015
-6.0000	-0.0195	0.0010	0.0010
-4.0000	-0.0410	0.0020	0.0020
-4.0000	-0.0401	0.0035	0.0035
-3.2500	-0.0595	0.0037	0.0037
-2.5000	-0.0920	0.0040	0.0040
-2.5000	-0.0949	0.0042	0.0042
-1.7522	-0.1589	0.0120	0.0120
-1.7500	-0.1676	0.0083	0.0083
-1.1681	-0.2606	0.0119	0.0119
-0.8940	-0.3981	0.0064	0.0064
-0.7840	-0.4506	0.0052	0.0052
-0.7788	-0.3420	0.0252	0.0252
-0.6520	-0.5391	0.0062	0.0062
-0.6050	-0.6160	0.0197	0.0197
-0.6000	-0.5585	0.0162	0.0162
-0.5841	-0.5407	0.0334	0.0334
-0.5040	-0.6753	0.0079	0.0079
-0.5000	-0.6382	0.0179	0.0179
-0.4170	-0.8620	0.0282	0.0282
-0.4000	-0.7587	0.0243	0.0243
-0.3894	-0.7885	0.0214	0.0214
-0.3590	-0.8346	0.0118	0.0118
-0.3000	-0.9054	0.0525	0.0525
-0.2726	-0.8726	0.0573	0.0573
-0.2550	-1.0646	0.0402	0.0402
-0.2550	-1.1140	0.0244	0.0244
-0.2350	-1.0388	0.0097	0.0097
-0.1930	-1.1248	0.0315	0.0315
-0.1760	-1.2764	0.0388	0.0388
-0.1250	-1.3375	0.0180	0.0180
-0.1250	-1.4110	0.0326	0.0326
-0.1112	-1.3685	0.0229	0.0229
-0.1090	-1.6332	0.0519	0.0519
-0.1000	-1.3936	0.0390	0.0390
-0.0710	-1.5652	0.0206	0.0206
% G_M neutron data: time-like
# Type=8
3.6400	0.4500	0.1600	0.1600
3.6900	0.3900	0.0800	0.0800
4.0000	0.2900	0.0500	0.0500
4.4100	0.3400	0.0500	0.0500
5.9500	0.2600	0.0600	0.0600
% EOF
